Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
32472098,16-12-24 4:46,Bengaluru,Super,Dairy,PepsiCo,Offline,Wallet,1,168.5656326,224.4109093,224.4109093,168.5656326,55.84527676,0.248852772,425,39,11,,M,0
31633867,10-04-24 15:55,Chennai,Express,Vegetables,ITC,Online,Cash,3,40.13641718,46.46597659,139.3979298,120.4092515,18.98867821,0.136219227,254,41,9,,M,1
90162924,25-08-24 10:24,Mumbai,Hyper,Home Care,ITC,Omnichannel,Cash,1,88.80946463,114.3694407,114.3694407,88.80946463,25.55997608,0.223486063,170,25,14,32,M,0
92987706,15-02-24 0:18,Hyderabad,Express,Dairy,Nestle,Offline,Cash,2,127.8927402,150.4103999,300.8207998,255.7854803,45.03531954,0.14970813,301,68,11,,F,0
57580943,13-04-24 23:40,Bengaluru,Super,Snacks,Parle,Offline,Card,4,49.40322164,57.90241231,231.6096492,197.6128866,33.99676268,0.146784742,79,30,5,,M,0
44972948,09-08-24 20:28,Hyderabad,Super,Beverages,Nestle,Offline,Wallet,2,145.3045447,199.688124,399.376248,290.6090894,108.7671586,0.272342582,462,63,14,22,F,1
61597299,06-05-24 23:20,Delhi,Express,Personal Care,HUL,Offline,Card,3,34.74095993,45.93976434,137.819293,104.2228798,33.59641322,0.243771481,318,26,6,,F,0
16116276,19-12-24 15:18,Hyderabad,Express,Grocery,PepsiCo,Omnichannel,UPI,2,62.29322183,66.83829886,133.6765977,124.5864437,9.090154063,0.068001088,105,26,5,29,M,0
47463868,29-01-24 15:12,Hyderabad,Express,Snacks,Amul,Omnichannel,Card,1,69.15372648,78.49778741,78.49778741,69.15372648,9.344060937,0.119035979,64,21,11,,M,0
43764935,16-09-24 3:38,Hyderabad,Hyper,Home Care,Amul,Online,Wallet,3,168.1281321,205.3664001,616.0992003,504.3843963,111.714804,0.181326001,144,76,4,23,M,0
52002927,11-08-24 15:59,Kolkata,Hyper,Vegetables,Amul,Online,UPI,5,38.93577172,47.39816767,236.9908383,194.6788586,42.31197975,0.178538462,481,39,8,,M,0
82888624,21-11-24 14:57,Chennai,Express,Fruits,Britannia,Omnichannel,Card,2,103.0106688,142.76189,285.5237801,206.0213376,79.50244248,0.278444207,476,48,7,41,M,0
81713394,22-10-24 7:28,Ahmedabad,Hyper,Beverages,Britannia,Offline,Wallet,5,99.87784373,110.9036807,554.5184034,499.3892187,55.12918478,0.099418134,355,20,8,,M,0
48955293,23-11-24 2:38,Bengaluru,Super,Grocery,Parle,Offline,UPI,5,157.2085787,173.7155871,868.5779357,786.0428936,82.53504206,0.095023185,352,67,7,,F,1
79697594,16-10-24 18:05,Bengaluru,Super,Home Care,ITC,Omnichannel,Wallet,5,95.19015136,134.9728799,674.8643996,475.9507568,198.9136428,0.29474609,275,39,5,,M,0
56865030,21-03-24 0:41,Kolkata,Super,Beverages,Amul,Omnichannel,Cash,3,178.2351492,194.6002262,583.8006787,534.7054475,49.09523112,0.084095879,79,50,10,22,F,1
96892900,04-06-24 0:22,Bengaluru,Super,Personal Care,Nestle,Online,Card,2,198.6814062,282.3944498,564.7888996,397.3628123,167.4260873,0.296440117,205,78,9,,nan,0
53435461,07-09-24 5:51,Pune,Express,Grocery,ITC,Omnichannel,Cash,3,160.5816107,185.6877923,557.0633768,481.7448322,75.31854455,0.135206419,102,38,12,64,F,0
12567948,30-12-24 15:16,Chennai,Super,Vegetables,Nestle,Omnichannel,Wallet,3,136.9798762,169.5196166,508.5588497,410.9396287,97.61922095,0.191952654,238,33,6,42,M,0
95965287,10-11-24 17:04,Pune,Express,Personal Care,ITC,Omnichannel,Wallet,3,100.2554212,122.7358063,368.2074188,300.7662636,67.44115522,0.183160772,129,29,4,,M,1
58980607,25-08-24 2:52,Bengaluru,Super,Home Care,HUL,Online,Card,2,16.72565379,19.33590706,38.67181412,33.45130757,5.220506543,0.134995129,464,71,13,,F,1
13939080,06-02-24 23:44,Pune,Hyper,Snacks,ITC,Offline,Wallet,1,189.5127722,272.5701682,272.5701682,189.5127722,83.05739607,0.304719319,231,75,11,35,O,1
67196950,02-06-24 14:30,Bengaluru,Hyper,Beverages,PepsiCo,Online,Card,4,28.35270672,36.45905737,145.8362295,113.4108269,32.42540261,0.222341202,170,20,11,,O,0
34732217,25-08-24 18:57,Bengaluru,Hyper,Fruits,Parle,Omnichannel,Wallet,5,40.91741026,56.54460186,282.7230093,204.5870513,78.135958,0.276369292,133,52,13,,F,1
14389444,08-10-24 16:41,Mumbai,Hyper,Fruits,PepsiCo,Omnichannel,Cash,4,76.93088448,107.8091623,431.2366494,307.7235379,123.5131114,0.286416082,405,69,8,,F,0
80065149,09-04-24 6:45,Ahmedabad,Hyper,Vegetables,HUL,Offline,Wallet,1,190.0458806,247.6577174,247.6577174,190.0458806,57.61183685,0.232626859,105,42,7,27,nan,1
97786996,19-06-24 13:52,Kolkata,Express,Snacks,ITC,Omnichannel,Card,5,61.4644802,84.66942061,423.3471031,307.322401,116.024702,0.274065185,117,44,6,,M,1
15401064,26-10-24 21:50,Kolkata,Hyper,Beverages,Parle,Online,Cash,5,49.93505575,55.78350189,278.9175094,249.6752787,29.24223069,0.104841861,453,45,12,,M,0
58137945,31-10-24 8:22,Bengaluru,Super,Home Care,Britannia,Online,UPI,3,141.8163232,150.1458201,450.4374604,425.4489696,24.98849076,0.055476049,371,58,5,,O,1
41130852,22-03-24 11:18,Kolkata,Express,Beverages,Nestle,Online,Cash,4,29.66067683,42.66685308,170.6674123,118.6427073,52.024705,0.304830924,152,52,11,50,M,0
99423174,02-04-24 14:30,Hyderabad,Super,Grocery,Amul,Omnichannel,Card,1,166.3973959,189.947052,189.947052,166.3973959,23.54965603,0.123980108,315,72,11,,M,1
88114766,16-05-24 7:10,Ahmedabad,Express,Vegetables,PepsiCo,Offline,Wallet,1,53.38837031,64.13400206,64.13400206,53.38837031,10.74563174,0.167549683,257,30,3,31,F,0
77517496,22-08-24 23:54,Kolkata,Express,Dairy,ITC,Offline,Card,3,115.4982995,149.2731253,447.8193758,346.4948986,101.3244772,0.226261932,289,60,4,,M,1
18935045,04-09-24 0:16,Hyderabad,Super,Dairy,Nestle,Offline,UPI,2,108.607583,131.8579484,263.7158969,217.215166,46.50073091,0.176328888,353,50,4,57,M,0
29873952,04-10-24 2:40,Pune,Hyper,Grocery,PepsiCo,Omnichannel,Wallet,2,77.73608569,107.9765169,215.9530338,155.4721714,60.4808624,0.280064889,384,49,7,50,F,0
24828129,21-07-24 21:02,Ahmedabad,Express,Snacks,ITC,Online,UPI,3,161.364172,211.3865215,634.1595646,484.0925159,150.0670487,0.236639258,349,45,11,,M,0
95588015,30-11-24 23:43,Bengaluru,Super,Dairy,ITC,Online,Cash,1,178.6935749,241.4980616,241.4980616,178.6935749,62.80448676,0.260062074,337,30,10,39,F,1
39368005,13-02-24 18:59,Mumbai,Hyper,Fruits,Britannia,Online,Cash,4,44.5659834,59.45114874,237.804595,178.2639336,59.54066137,0.250376413,138,21,13,55,F,0
12510337,10-07-24 12:28,Hyderabad,Hyper,Home Care,Nestle,Offline,Cash,5,149.7162182,179.0568263,895.2841317,748.581091,146.7030406,0.163861991,363,66,8,,F,0
76584496,23-03-24 5:35,Bengaluru,Super,Personal Care,Parle,Online,Card,2,148.6870893,198.7401191,397.4802383,297.3741786,100.1060597,0.251851665,181,28,7,59,F,1
43112366,15-07-24 17:36,Hyderabad,Super,Beverages,Amul,Omnichannel,Cash,2,87.02809726,111.7998295,223.599659,174.0561945,49.54346452,0.221572183,94,31,10,35,F,0
96696181,19-11-24 7:58,Chennai,Super,Vegetables,Tata,Omnichannel,UPI,3,137.1896351,163.5431787,490.629536,411.5689053,79.06063079,0.161141197,491,54,3,,M,0
84564058,19-11-24 2:49,Bengaluru,Super,Beverages,ITC,Online,UPI,4,23.73480061,29.4446243,117.7784972,94.93920243,22.83929479,0.193917356,450,77,13,,M,0
60479504,26-12-24 21:43,Chennai,Hyper,Home Care,PepsiCo,Offline,Wallet,2,183.5413723,223.2008932,446.4017865,367.0827446,79.31904186,0.177685315,215,27,8,42,F,0
10389004,27-06-24 17:54,Kolkata,Super,Beverages,ITC,Offline,Card,2,27.92135603,36.91079352,73.82158704,55.84271206,17.97887497,0.243544953,206,56,9,54,M,0
89826221,10-09-24 7:12,Pune,Express,Personal Care,HUL,Offline,Wallet,3,155.5187789,225.1071777,675.321533,466.5563366,208.7651964,0.309134518,314,40,4,51,F,0
15809730,23-06-24 1:14,Mumbai,Express,Dairy,PepsiCo,Offline,UPI,2,136.0711146,159.8974836,319.7949673,272.1422291,47.65273813,0.149010282,184,77,12,,nan,1
48323397,04-01-24 13:32,Hyderabad,Express,Home Care,ITC,Offline,Cash,5,117.8134575,153.8641634,769.3208172,589.0672874,180.2535298,0.234302161,76,23,5,63,O,0
85676389,13-04-24 10:23,Pune,Express,Beverages,ITC,Online,Card,2,102.068693,132.3533339,264.7066679,204.137386,60.56928189,0.228816608,440,20,6,29,O,0
45468756,28-09-24 8:12,Delhi,Super,Home Care,Tata,Omnichannel,UPI,4,153.4893201,170.2057433,680.822973,613.9572804,66.86569261,0.098213038,281,39,12,47,F,0
44522141,20-01-24 16:12,Hyderabad,Super,Personal Care,HUL,Omnichannel,Wallet,5,52.17999639,72.67797784,363.3898892,260.8999819,102.4899072,0.282038412,297,78,9,36,M,0
94647400,22-08-24 15:09,Pune,Hyper,Fruits,Britannia,Online,Cash,4,115.7308204,158.1092762,632.437105,462.9232816,169.5138234,0.268032698,207,78,7,,M,0
55316295,16-06-24 8:44,Mumbai,Super,Fruits,PepsiCo,Offline,Card,1,83.22416885,117.3014315,117.3014315,83.22416885,34.0772627,0.290510203,317,73,11,,M,1
94006941,30-05-24 7:33,Hyderabad,Super,Personal Care,ITC,Online,Wallet,3,156.6032157,181.0137788,543.0413364,469.8096471,73.23168925,0.134854723,132,20,6,18,F,1
91527672,25-09-24 11:43,Chennai,Super,Snacks,Nestle,Offline,Card,5,120.064796,131.420298,657.1014899,600.3239798,56.77751011,0.086405998,383,38,12,,F,0
79578975,24-03-24 5:41,Delhi,Express,Vegetables,HUL,Omnichannel,Card,4,188.6401105,235.6904402,942.7617606,754.560442,188.2013186,0.199627654,444,73,6,23,F,0
22062512,04-04-24 12:54,Bengaluru,Express,Snacks,Britannia,Online,Wallet,1,33.90071408,38.28410219,38.28410219,33.90071408,4.383388107,0.114496302,426,51,14,52,F,0
30646373,01-03-24 11:30,Delhi,Express,Home Care,Tata,Offline,UPI,1,96.75797917,139.8212887,139.8212887,96.75797917,43.06330953,0.307988218,390,57,14,23,M,0
66505196,09-02-24 14:01,Ahmedabad,Super,Fruits,Nestle,Omnichannel,Card,4,79.59485908,111.7189787,446.875915,318.3794363,128.4964786,0.287543979,181,58,12,30,F,0
41551363,31-01-24 11:47,Mumbai,Hyper,Beverages,HUL,Offline,Card,4,21.04415533,28.56669382,114.2667753,84.17662131,30.09015396,0.263332486,307,79,14,19,M,1
77166039,07-02-24 22:30,Kolkata,Hyper,Home Care,HUL,Online,UPI,2,77.46098907,94.65001064,189.3000213,154.9219781,34.37804315,0.181606124,305,35,4,49,nan,1
81187848,21-08-24 8:01,Hyderabad,Hyper,Grocery,HUL,Offline,Card,1,102.0670506,137.5470697,137.5470697,102.0670506,35.4800191,0.2579482,79,20,10,19,F,1
51481536,19-04-24 11:22,Delhi,Hyper,Home Care,Britannia,Online,Cash,4,184.9255911,242.2347279,968.9389116,739.7023643,229.2365474,0.236585139,72,45,11,,nan,0
58814274,03-05-24 2:31,Ahmedabad,Super,Grocery,PepsiCo,Offline,UPI,5,191.957732,244.8668258,1224.334129,959.7886599,264.5454692,0.216072935,117,36,3,,F,0
32381144,01-10-24 20:23,Hyderabad,Express,Fruits,Nestle,Omnichannel,Card,5,108.2293049,115.1772825,575.8864126,541.1465245,34.73988812,0.060324202,349,67,8,,O,1
75472040,08-07-24 1:48,Hyderabad,Express,Grocery,PepsiCo,Online,UPI,4,17.82996645,20.88191225,83.52764902,71.3198658,12.20778322,0.146152602,294,59,4,57,M,1
11773476,29-01-24 4:53,Ahmedabad,Express,Snacks,HUL,Omnichannel,Cash,2,170.209527,222.2209464,444.4418928,340.419054,104.0228388,0.234052731,392,34,11,,M,0
21588759,10-07-24 16:50,Delhi,Express,Vegetables,Amul,Omnichannel,Card,2,29.08697878,31.64041195,63.2808239,58.17395755,5.106866352,0.080701641,249,26,6,57,M,1
61506224,29-08-24 7:04,Hyderabad,Hyper,Personal Care,Parle,Omnichannel,Cash,3,12.34188971,15.81595511,47.44786533,37.02566914,10.42219619,0.219655745,394,37,6,50,M,1
11187805,09-08-24 15:58,Ahmedabad,Express,Personal Care,Britannia,Omnichannel,UPI,5,167.0807673,240.9729309,1204.864655,835.4038366,369.4608181,0.30664093,445,60,9,,F,1
26823695,12-11-24 21:58,Delhi,Super,Grocery,Nestle,Online,UPI,5,85.71800392,91.53735906,457.6867953,428.5900196,29.0967757,0.063573553,152,53,6,25,M,0
35375486,05-08-24 0:13,Pune,Express,Grocery,Parle,Online,UPI,2,58.64246098,72.283558,144.567116,117.284922,27.28219404,0.188716458,206,68,11,44,M,0
31916625,23-10-24 13:12,Kolkata,Express,Personal Care,Tata,Online,UPI,4,99.99619791,111.9081607,447.6326427,399.9847916,47.64785109,0.106444094,390,37,6,,O,1
77937690,08-07-24 11:07,Pune,Super,Vegetables,Tata,Omnichannel,UPI,5,77.1873598,85.40802356,427.0401178,385.936799,41.1033188,0.096251657,300,55,5,,F,0
40268963,20-08-24 8:36,Mumbai,Super,Home Care,Tata,Offline,Cash,5,132.2782298,156.6145342,783.0726709,661.391149,121.6815219,0.155389821,453,25,5,44,M,1
90198452,26-02-24 14:50,Ahmedabad,Express,Beverages,Britannia,Offline,Card,2,155.7725254,180.5195385,361.0390769,311.5450508,49.49402614,0.137087726,158,55,3,31,F,0
62693382,28-12-24 4:38,Chennai,Super,Dairy,ITC,Omnichannel,Card,5,24.01667321,28.4601355,142.3006775,120.0833661,22.21731147,0.156129344,324,23,14,31,F,0
79802560,10-01-24 20:53,Kolkata,Hyper,Grocery,Tata,Online,Cash,5,121.8811002,171.0426567,855.2132836,609.4055008,245.8077828,0.287422784,176,59,11,40,F,1
89694420,19-12-24 9:31,Delhi,Super,Personal Care,Nestle,Online,Card,1,105.9269308,141.2196213,141.2196213,105.9269308,35.2926905,0.249913505,455,75,3,51,F,0
50855936,29-07-24 7:23,Delhi,Super,Grocery,Nestle,Offline,Wallet,3,135.8725921,158.5660923,475.6982768,407.6177763,68.08050052,0.143116979,428,28,8,,F,0
76961127,03-05-24 4:08,Pune,Hyper,Dairy,HUL,Omnichannel,Wallet,2,185.6467698,228.1815978,456.3631955,371.2935395,85.06965602,0.186407793,494,70,14,52,F,0
83736902,03-06-24 11:24,Hyderabad,Hyper,Snacks,PepsiCo,Omnichannel,Card,5,170.7664027,243.4235026,1217.117513,853.8320137,363.2854994,0.298480217,337,35,13,30,M,1
59968854,28-01-24 22:47,Pune,Express,Snacks,Parle,Offline,Card,4,107.5995127,133.5939221,534.3756883,430.3980508,103.9776375,0.194577784,472,79,6,33,F,1
61780555,29-05-24 16:38,Ahmedabad,Express,Vegetables,Parle,Offline,Cash,1,195.9968919,215.6261948,215.6261948,195.9968919,19.62930286,0.091033944,216,74,6,33,M,1
19154550,26-01-24 22:31,Delhi,Super,Snacks,Tata,Online,Cash,1,91.23944022,109.1861194,109.1861194,91.23944022,17.94667916,0.164367772,80,77,8,34,F,0
55492639,05-06-24 23:22,Delhi,Super,Home Care,Tata,Online,Card,2,193.9764171,269.1092675,538.2185351,387.9528342,150.2657009,0.27919087,458,79,13,44,M,0
26379924,19-02-24 18:47,Chennai,Hyper,Beverages,Nestle,Online,Wallet,3,183.5915906,253.482428,760.447284,550.7747719,209.6725121,0.275722613,330,32,13,31,F,1
48322148,11-02-24 10:37,Chennai,Express,Home Care,PepsiCo,Online,Cash,3,188.8327974,228.6396582,685.9189745,566.4983923,119.4205822,0.174103045,480,78,5,,M,1
34155328,17-09-24 1:21,Bengaluru,Super,Home Care,HUL,Online,UPI,5,155.4018696,202.9651028,1014.825514,777.009348,237.8161658,0.234341926,72,38,4,51,F,0
75258361,06-03-24 10:23,Pune,Super,Personal Care,ITC,Online,UPI,3,47.85127429,50.80782993,152.4234898,143.5538229,8.869666898,0.058190945,69,23,13,48,nan,0
63496509,02-05-24 7:59,Chennai,Express,Vegetables,PepsiCo,Online,UPI,1,143.4778404,204.7020992,204.7020992,143.4778404,61.22425875,0.29908955,311,60,4,36,M,0
99639525,29-08-24 16:29,Delhi,Super,Personal Care,Amul,Online,Card,2,16.66956057,19.35486826,38.70973651,33.33912113,5.370615377,0.138740685,339,38,11,43,F,0
71114221,03-07-24 5:13,Kolkata,Express,Fruits,Tata,Omnichannel,Cash,2,11.64053703,15.76169985,31.5233997,23.28107405,8.242325645,0.261466902,176,70,12,,F,0
89966802,06-07-24 12:44,Bengaluru,Super,Home Care,HUL,Offline,Card,1,72.24554448,79.61058592,79.61058592,72.24554448,7.365041435,0.092513343,150,29,14,25,M,0
36066022,10-06-24 6:53,Hyderabad,Hyper,Dairy,Britannia,Online,Card,2,59.31561514,78.13724818,156.2744964,118.6312303,37.64326608,0.240879139,135,76,14,32,M,0
73562130,10-08-24 12:39,Pune,Hyper,Beverages,ITC,Online,UPI,3,185.2644869,207.9548249,623.8644746,555.7934608,68.07101372,0.109111861,193,52,4,,O,1
60418971,26-08-24 6:15,Bengaluru,Express,Snacks,HUL,Offline,UPI,4,159.5109001,191.8368713,767.3474852,638.0436004,129.3038848,0.168507602,277,34,12,47,F,0
86303997,17-02-24 5:01,Hyderabad,Hyper,Fruits,Amul,Online,Cash,4,71.58038167,84.61356594,338.4542637,286.3215267,52.13273708,0.154031852,321,24,5,27,F,0
76316179,17-12-24 13:00,Chennai,Super,Beverages,PepsiCo,Omnichannel,UPI,3,127.35767,181.6646589,544.9939766,382.0730101,162.9209664,0.298940857,336,56,6,35,F,1
77475915,24-10-24 3:52,Mumbai,Super,Beverages,Britannia,Online,Cash,3,101.5576216,121.1939928,363.5819784,304.6728647,58.90911377,0.162024295,301,64,5,,M,0
61852587,03-06-24 19:28,Pune,Express,Vegetables,Parle,Offline,Card,4,74.39623043,98.80540766,395.2216306,297.5849217,97.63670893,0.247042928,98,44,10,64,F,0
83329728,16-05-24 0:19,Chennai,Hyper,Grocery,Amul,Omnichannel,Card,3,113.4225903,134.3585699,403.0757097,340.2677708,62.80793885,0.155821691,430,70,10,,O,1
97395368,21-09-24 22:00,Pune,Express,Personal Care,Tata,Omnichannel,Wallet,2,96.79572776,125.0118585,250.023717,193.5914555,56.43226148,0.225707633,53,69,10,,M,0
37473890,11-08-24 18:31,Bengaluru,Hyper,Beverages,Britannia,Online,Wallet,3,105.2907328,137.0050269,411.0150807,315.8721984,95.14288228,0.231482704,69,25,7,36,M,0
27916678,20-10-24 1:16,Pune,Express,Beverages,Amul,Omnichannel,Card,1,189.8868745,256.5036588,256.5036588,189.8868745,66.61678434,0.259710854,118,27,4,55,M,0
22043327,18-06-24 23:07,Ahmedabad,Hyper,Dairy,PepsiCo,Offline,Card,4,33.03562588,42.96881395,171.8752558,132.1425035,39.73275229,0.231172033,165,70,10,27,M,1
69883356,10-06-24 1:00,Delhi,Super,Beverages,Britannia,Omnichannel,Cash,2,64.00729935,81.17404639,162.3480928,128.0145987,34.33349408,0.211480736,86,21,13,,M,0
52878407,19-06-24 22:31,Bengaluru,Express,Snacks,Nestle,Online,UPI,1,177.2537657,209.3634175,209.3634175,177.2537657,32.10965174,0.153368015,383,54,10,41,M,0
14379206,17-04-24 21:30,Kolkata,Hyper,Dairy,Parle,Online,Card,4,110.0378789,158.6059412,634.4237647,440.1515156,194.2722491,0.30621843,405,21,3,,M,1
55260299,11-10-24 4:22,Hyderabad,Super,Dairy,ITC,Omnichannel,UPI,1,139.1944787,195.5770527,195.5770527,139.1944787,56.38257395,0.288288289,431,50,4,54,nan,1
16012412,17-10-24 15:15,Kolkata,Super,Vegetables,Nestle,Online,UPI,2,176.7160841,218.141737,436.283474,353.4321682,82.85130582,0.189902462,194,62,13,36,M,0
49263732,10-02-24 6:39,Kolkata,Express,Personal Care,Amul,Omnichannel,Cash,2,195.2039744,270.5675854,541.1351708,390.4079488,150.7272219,0.278538949,158,32,8,35,M,0
10295031,04-02-24 2:26,Delhi,Super,Home Care,ITC,Omnichannel,Cash,1,31.87013315,45.75150029,45.75150029,31.87013315,13.88136714,0.303407911,427,47,12,,M,1
25415798,28-01-24 7:09,Delhi,Super,Dairy,Nestle,Omnichannel,Wallet,1,17.86155772,21.56428654,21.56428654,17.86155772,3.702728824,0.17170653,321,54,8,,M,0
38561567,30-04-24 4:49,Hyderabad,Hyper,Home Care,Nestle,Online,Wallet,2,103.2990861,127.6080595,255.216119,206.5981722,48.61794673,0.190497163,489,72,12,42,F,0
91889133,06-02-24 21:16,Bengaluru,Hyper,Beverages,Britannia,Omnichannel,Wallet,2,195.0152077,272.6537735,545.3075471,390.0304155,155.2771316,0.284751481,222,36,4,46,F,1
12664671,26-07-24 22:07,Kolkata,Express,Fruits,HUL,Offline,UPI,1,28.73723475,32.37194253,32.37194253,28.73723475,3.634707784,0.11227957,401,75,6,,F,1
30471662,29-12-24 6:50,Ahmedabad,Hyper,Dairy,Britannia,Online,UPI,2,86.91809214,125.9669652,251.9339304,173.8361843,78.09774608,0.309992965,452,24,11,59,F,0
87878434,14-09-24 6:39,Mumbai,Super,Vegetables,Parle,Omnichannel,Wallet,2,99.49084371,123.6017871,247.2035743,198.9816874,48.22188687,0.195069537,243,62,3,54,M,1
97481431,04-12-24 9:49,Delhi,Express,Vegetables,ITC,Online,UPI,3,174.135464,216.7313751,650.1941253,522.406392,127.7877334,0.196537816,125,54,5,23,F,0
55340674,24-02-24 5:43,Kolkata,Super,Personal Care,PepsiCo,Online,Card,5,147.7013695,195.931973,979.659865,738.5068476,241.1530174,0.246159944,414,49,5,60,F,1
96667995,12-09-24 16:51,Bengaluru,Super,Grocery,Tata,Offline,Card,3,61.97537424,65.42508181,196.2752454,185.9261227,10.34912271,0.0527276,242,54,12,,nan,0
74016836,22-09-24 22:03,Delhi,Express,Beverages,PepsiCo,Omnichannel,Card,3,182.9321939,215.649582,646.948746,548.7965816,98.1521644,0.151715518,395,78,7,28,M,1
42846872,12-06-24 8:30,Kolkata,Super,Beverages,ITC,Online,Card,2,117.4631596,137.5340259,275.0680518,234.9263191,40.14173264,0.145933824,256,65,8,,M,0
72768193,29-09-24 3:42,Delhi,Hyper,Fruits,Parle,Offline,Wallet,1,197.3666943,217.5611308,217.5611308,197.3666943,20.19443653,0.092821895,282,62,11,,F,1
82789552,01-02-24 1:13,Delhi,Express,Vegetables,Britannia,Offline,Wallet,2,131.8941122,164.5645282,329.1290564,263.7882243,65.34083207,0.198526477,407,37,7,,F,0
90196063,12-08-24 15:54,Hyderabad,Hyper,Personal Care,Tata,Omnichannel,Card,5,183.86662,196.9248921,984.6244604,919.3330998,65.29136053,0.066310927,296,67,13,,M,0
47681121,26-10-24 15:03,Chennai,Hyper,Grocery,PepsiCo,Offline,Wallet,2,37.72590192,42.98134968,85.96269935,75.45180384,10.51089551,0.122272748,319,44,14,,F,1
19240814,23-05-24 12:12,Ahmedabad,Express,Home Care,Britannia,Online,UPI,5,17.5653804,21.46738788,107.3369394,87.82690202,19.51003738,0.181764428,88,56,3,,F,0
72992414,10-03-24 3:31,Mumbai,Express,Beverages,Amul,Offline,UPI,5,147.6858878,168.0743682,840.371841,738.4294391,101.9424019,0.121306304,271,33,7,,F,0
13920993,04-01-24 17:30,Bengaluru,Express,Grocery,Parle,Omnichannel,Wallet,3,149.5599731,195.8798317,587.6394952,448.6799192,138.959576,0.236470791,426,72,11,,F,0
60739390,09-04-24 14:06,Hyderabad,Hyper,Dairy,Tata,Omnichannel,Cash,3,107.0177188,123.5627692,370.6883075,321.0531565,49.63515095,0.133899964,478,48,4,39,M,0
74173096,26-10-24 18:03,Pune,Hyper,Personal Care,ITC,Offline,Cash,3,113.5484109,130.6324354,391.8973062,340.6452327,51.25207349,0.130779346,190,40,14,,M,0
57352416,02-11-24 21:21,Pune,Super,Beverages,Tata,Omnichannel,Cash,5,116.432461,153.8024657,769.0123284,582.1623051,186.8500233,0.242974028,194,50,5,58,F,1
83930345,13-08-24 3:52,Hyderabad,Super,Dairy,PepsiCo,Offline,Wallet,4,162.8036439,191.1949448,764.7797794,651.2145757,113.5652036,0.148493994,58,29,6,,M,0
83349050,03-04-24 22:15,Ahmedabad,Hyper,Grocery,PepsiCo,Omnichannel,UPI,5,184.1932984,213.1098789,1065.549394,920.9664919,144.5829025,0.135688597,205,44,3,,O,1
11065241,04-04-24 20:56,Kolkata,Hyper,Snacks,PepsiCo,Online,Wallet,2,32.09750215,43.69754961,87.39509922,64.1950043,23.20009493,0.265462196,333,69,14,,M,0
73451685,04-11-24 6:30,Delhi,Super,Snacks,Nestle,Online,Card,1,59.36899531,76.06595456,76.06595456,59.36899531,16.69695925,0.21950634,156,57,7,38,M,0
58696601,01-08-24 0:30,Ahmedabad,Hyper,Vegetables,Parle,Online,Cash,5,150.6076664,218.0427585,1090.213792,753.0383322,337.1754603,0.309274624,248,47,14,,nan,1
44447034,13-10-24 20:50,Hyderabad,Express,Grocery,ITC,Online,UPI,1,136.4705231,188.784014,188.784014,136.4705231,52.31349086,0.277107631,167,28,14,59,F,0
45912859,15-05-24 4:28,Chennai,Hyper,Dairy,Nestle,Offline,UPI,5,125.4154522,167.2731436,836.3657182,627.077261,209.2884572,0.250235576,182,69,3,31,O,0
86768794,01-11-24 14:40,Mumbai,Express,Fruits,PepsiCo,Omnichannel,Wallet,2,19.86454081,28.41568292,56.83136585,39.72908163,17.10228422,0.300930375,101,31,12,45,F,1
92020003,20-06-24 19:52,Delhi,Super,Beverages,Tata,Online,UPI,4,28.56251359,31.62275983,126.4910393,114.2500544,12.24098495,0.096773534,332,63,5,57,M,1
66730403,03-09-24 2:48,Hyderabad,Hyper,Snacks,ITC,Offline,Card,3,123.7914481,144.7235156,434.1705467,371.3743442,62.7962025,0.144634874,137,59,13,46,O,0
72801099,06-11-24 17:03,Kolkata,Express,Snacks,HUL,Omnichannel,UPI,5,92.47063388,117.3040666,586.5203328,462.3531694,124.1671634,0.211701379,89,48,12,57,F,0
53766842,08-05-24 12:37,Pune,Hyper,Snacks,HUL,Omnichannel,UPI,3,118.1720625,130.812256,392.436768,354.5161874,37.9205806,0.096628511,283,66,12,19,M,0
98284282,14-10-24 13:52,Bengaluru,Express,Fruits,Britannia,Offline,UPI,2,140.9542418,172.2072727,344.4145455,281.9084835,62.50606199,0.181484966,166,39,10,,F,1
74360992,26-08-24 9:45,Kolkata,Hyper,Grocery,Britannia,Online,UPI,1,75.83226715,96.18690997,96.18690997,75.83226715,20.35464283,0.211615519,345,44,14,,F,0
41672100,30-06-24 12:01,Delhi,Hyper,Grocery,PepsiCo,Online,UPI,4,157.537039,209.2126823,836.8507292,630.1481562,206.7025731,0.247000529,98,34,11,29,M,0
87681419,29-10-24 14:59,Hyderabad,Super,Snacks,Britannia,Omnichannel,Cash,2,175.3278099,234.5963015,469.1926029,350.6556198,118.5369832,0.252640349,176,32,9,,F,0
22702919,09-06-24 13:17,Bengaluru,Hyper,Personal Care,ITC,Omnichannel,UPI,5,144.8201799,196.2636065,981.3180326,724.1008994,257.2171332,0.262113937,331,76,13,54,F,0
